PVU,0,1
VIS,9.86547,669
LIH,11.3462,7469
HRL,11.6088,5884
GFK,11.7739,964
AMA,12.0978,8172
LNY,12.114,228
DAL,12.1426,45086
PIH,12.3251,1855
PSC,12.4039,4162
MAF,12.5061,7900
IDA,12.5784,3197
CLD,12.7031,2129
ONT,12.7742,36483
KOA,12.803,6344
GJT,12.8646,3633
SUN,12.8944,3078
ITO,12.9212,2526
YUM,13.0008,1299
BUR,13.2335,26687
LBB,13.5032,9431
SGU,13.5442,2839
ELP,13.6953,21551
HOU,13.7995,59066
AUS,13.9323,39851
BRO,13.9523,1719
OAK,13.9569,70850
CEC,14.0824,1019
MKK,14.0881,227
RDM,14.1198,2488
DRO,14.1641,457
TUS,14.1714,17845
BOI,14.1822,15686
CPR,14.2218,3255
RNO,14.3625,30538
SMF,14.4179,48633
SJC,14.4369,62916
TWF,14.4389,2053
MOD,14.4489,1410
HNL,14.4956,35880
TUL,14.5275,21480
CLL,14.5626,3889
CDC,14.6781,758
OGG,14.6856,13735
SAT,14.8018,38631
LYH,14.8271,1041
TYR,14.8275,3595
CIC,14.9042,1086
BPT,14.9066,2484
GEG,14.9178,14263
EKO,14.9255,2697
OXR,14.9892,1755
BHM,14.9895,22985
RDD,14.9986,2165
COD,15.0051,985
ABQ,15.0123,37033
LRD,15.0535,2263
OKC,15.062,22465
SBA,15.0691,11585
RAP,15.0917,4308
GGG,15.1133,1094
SLC,15.1634,138724
LAX,15.2365,232621
FAR,15.2408,3912
MRY,15.3652,7289
EFD,15.3686,1077
MSY,15.3957,53167
PDX,15.482,55807
FAT,15.4983,13728
BIL,15.5103,5605
SAN,15.5485,86096
CRP,15.5489,8590
MFE,15.6134,3161
LAW,15.634,2104
CVG,15.636,208011
BNA,15.6778,60255
WYS,15.6792,240
MCI,15.6804,59278
OMA,15.6854,21353
BZN,15.7153,4851
DEN,15.7264,155205
MCO,15.7415,108762
LIT,15.7538,17506
GRK,15.7603,2232
MEM,15.7896,48724
SNA,15.859,47971
JAX,15.8698,30212
ADQ,15.9409,727
EUG,15.9456,5442
ISP,15.9599,12505
DTW,15.988,146598
IAH,15.9993,202030
ILE,16.0121,2969
FSM,16.0447,1814
PHX,16.0518,170209
MTJ,16.0937,2518
VLD,16.1157,1400
TLH,16.1687,5366
MSO,16.177,4536
TPA,16.1839,71742
BFL,16.2045,3344
GRB,16.2061,5739
SDF,16.2245,23192
JAN,16.2254,11523
SMX,16.2407,2127
SFO,16.2591,130008
GPT,16.2786,5998
MLU,16.3278,3520
FLO,16.351,1040
PNS,16.3544,7223
JAC,16.3606,3533
DFW,16.4562,344834
ABI,16.5489,3088
FLL,16.6002,66511
FCA,16.6169,3310
PSP,16.6204,12072
LAS,16.6388,158177
ATL,16.6417,418072
GTR,16.6486,1400
BWI,16.6774,106058
PBI,16.6883,27545
AZO,16.6909,4807
XNA,16.7726,13428
MFR,16.7855,4676
CLE,16.786,93259
DLH,16.7945,1518
SJU,16.8034,26633
SBP,16.8162,5657
SHV,16.8921,8940
CLT,16.902,107662
RSW,16.9085,21899
CDV,16.919,728
HSV,17.0018,11890
CHA,17.0528,5035
DLG,17.0797,251
MDW,17.0979,91723
MSP,17.098,146935
ORF,17.1001,24013
IND,17.1346,42098
BTM,17.1485,1461
IPL,17.1648,716
SEA,17.1681,109418
MBS,17.1973,3934
MHT,17.2093,23880
HLN,17.2445,2663
MKE,17.273,21699
BQK,17.3008,1303
COS,17.347,13105
TXK,17.3648,2001
LEX,17.3691,10063
MSN,17.371,8696
LGB,17.3797,11388
MIA,17.3904,65251
LSE,17.4076,1580
GUC,17.4083,169
BIS,17.4131,2445
DHN,17.4359,2028
PIT,17.445,62629
BTR,17.4561,7771
CID,17.4727,6124
BDL,17.5071,34565
PIE,17.5166,2325
CSG,17.5748,2173
ICT,17.596,10239
HTS,17.5968,1126
LAN,17.619,6208
GST,17.663,92
STL,17.6801,61259
GRR,17.6862,16309
MOB,17.7319,5065
JNU,17.7477,4577
MLI,17.761,4058
CMH,17.775,38844
RIC,17.7946,17139
MCN,17.8167,1740
STT,17.8264,3294
VPS,17.8507,6492
DUT,17.8545,55
LCH,17.8675,1593
FNT,17.8782,6829
SPS,17.8821,2206
GSO,17.8948,19439
PVD,17.908,30447
AEX,17.9164,3254
BMI,17.9412,2737
PSG,17.9451,728
KTN,17.9655,2491
ALB,17.9697,18067
FAI,17.9747,5413
SRQ,18.0147,6311
SAV,18.018,13194
FSD,18.0216,5189
RDU,18.0754,62153
TVC,18.1168,2987
VCT,18.1242,1031
LFT,18.1419,3840
BQN,18.2014,561
CHS,18.2211,14834
GSP,18.3046,15141
DCA,18.3659,93432
BUF,18.3668,27913
CAE,18.3686,12730
YAK,18.3887,728
CHO,18.4218,3025
MGM,18.4375,3511
DSM,18.4415,11524
ACV,18.4557,4101
SYR,18.4684,15170
DAY,18.4822,16251
CKB,18.5,6
MYR,18.5127,7849
ACK,18.5248,242
ANC,18.5328,20540
PFN,18.558,3231
ABY,18.5585,1420
ROC,18.5686,19065
MDT,18.5774,10286
ILM,18.5948,3361
GNV,18.658,2354
RST,18.6672,2395
PWM,18.6741,10968
AVL,18.8648,4290
ABE,18.8718,6909
BGR,18.8736,5063
SJT,18.9329,2712
CAK,18.9481,9266
OTZ,18.9736,1023
OME,18.9789,1045
ATW,18.9828,2565
PIA,18.9831,4131
SIT,19.0015,1332
IAD,19.0286,132797
SGF,19.0421,6485
DAB,19.0619,4025
IYK,19.0996,1054
BTV,19.1024,8030
EWR,19.1287,158150
FAY,19.1371,1773
LNK,19.1685,2267
EGE,19.1742,1280
CRW,19.1743,5438
ROA,19.1875,4698
ORD,19.1971,376170
PHF,19.2091,5529
SWF,19.2833,3166
WRG,19.3095,727
HVN,19.3649,655
DBQ,19.3771,1180
BOS,19.429,132339
SBN,19.4613,4873
HPN,19.4892,8407
SCC,19.573,356
TOL,19.6111,5557
MQT,19.6332,826
HDN,19.6424,825
CMI,19.6576,3140
BRW,19.6761,710
ACT,19.6948,3522
EYW,19.727,641
STX,19.7273,407
ERI,19.7857,1078
JFK,19.828,91501
PHL,19.8489,121721
TYS,20.0564,13733
AGS,20.1788,4039
TRI,20.1921,3951
AKN,20.2553,380
AVP,20.3333,3153
FWA,20.4019,6770
MLB,20.5065,2754
LWB,20.6471,170
LGA,20.8418,127513
MEI,20.9252,1070
BET,20.9456,1139
GTF,21.0106,3780
ACY,21.1469,1096
SCE,21.2083,1709
EVV,21.2947,5436
BGM,22.0032,1541
MOT,22.0694,1110
APF,23.6429,140
PUB,25,3
ADK,25.0673,104
FMN,30,1
OGD,30,4
